index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification,-63.08
23,2022-07-23-18:03:00,-72,-85,100,100,-86,-77,100,100,100,100,100,-75,-69,100,100,-85,100,100,100,100,100,100,100,-85,-76,48,
24,2022-07-23-18:03:05,-61,-73,100,100,-86,-77,100,100,100,100,100,-75,-69,100,100,-84,100,100,100,100,100,100,100,-85,-73,48,
25,2022-07-23-18:03:10,-72,-73,100,100,-86,-84,100,100,100,100,100,-81,-71,100,100,-84,100,100,100,100,100,100,100,-85,-76,48,
26,2022-07-23-18:03:15,-73,-73,100,100,100,-85,100,100,100,100,100,-79,-69,100,100,-85,100,100,100,100,100,100,100,-96,-76,48,
27,2022-07-23-18:03:20,-61,-80,100,100,-86,-78,100,100,100,100,100,-79,-66,100,100,-85,100,100,100,100,100,100,100,100,-73,48,
28,2022-07-23-18:03:25,-72,-73,100,100,-86,-77,100,100,100,100,100,-75,-69,100,100,-89,100,100,100,100,100,100,100,-88,-82,48,
29,2022-07-23-18:03:30,-61,-80,100,100,-87,-77,100,100,100,100,100,-81,-71,100,100,-89,100,100,100,100,100,100,100,-85,-73,48,
30,2022-07-23-18:03:35,-61,-80,100,100,-86,-85,100,100,100,100,100,-81,-69,100,100,-88,100,100,100,100,100,100,100,-88,-74,48,
31,2022-07-23-18:03:40,-60,-80,100,100,-86,-85,100,100,100,100,100,-78,-66,100,100,-85,100,100,100,100,100,100,100,-85,-76,48,
32,2022-07-23-18:03:45,-61,-73,100,100,100,-77,100,100,100,100,100,-78,-69,100,100,-84,100,100,100,100,100,100,100,-88,-74,48,
33,2022-07-23-18:03:50,-60,-73,100,100,100,-78,100,100,100,100,100,-82,-69,100,100,-81,100,100,100,100,100,100,100,-88,-76,48,
34,2022-07-23-18:03:55,-60,-80,100,100,-86,-77,100,100,100,100,100,-75,-70,100,100,-84,100,100,100,100,100,100,100,-87,-74,48,
35,2022-07-23-18:04:00,-72,-80,100,100,100,-78,100,100,100,100,100,-75,-71,100,100,-84,100,100,100,100,100,100,100,-95,-82,48,
36,2022-07-23-18:04:05,-61,-80,100,100,100,-78,100,100,100,100,100,-75,-69,-95,100,-85,100,100,100,100,100,100,100,-85,-83,48,
37,2022-07-23-18:04:10,-61,-80,100,100,100,-85,100,100,100,100,100,-75,-71,-95,100,-89,100,100,100,100,100,100,100,-88,-74,48,
38,2022-07-23-18:04:15,-61,-72,100,100,-92,-85,100,100,100,100,100,-78,-69,100,100,-81,100,100,100,100,100,100,100,-87,-76,48,
39,2022-07-23-18:04:20,-61,-85,100,100,-78,-77,100,100,100,100,100,-76,-70,100,100,100,100,100,100,100,100,100,100,-88,-74,48,
40,2022-07-23-18:04:25,-61,-85,100,100,-86,-85,100,100,100,100,100,-75,-71,100,100,-85,100,100,100,100,100,100,100,-85,-76,48,
41,2022-07-23-18:04:30,-60,-85,100,100,-86,-78,100,100,100,100,100,-81,-66,100,100,-85,100,100,100,100,100,100,100,-85,-73,48,
42,2022-07-23-18:04:35,-60,-78,100,100,100,-77,100,100,100,100,100,-75,-69,100,100,-86,100,100,100,100,100,100,100,-85,-77,48,
43,2022-07-23-18:04:40,-61,-73,100,100,100,-84,100,100,100,100,100,-80,-69,100,100,-89,100,100,100,100,100,100,100,-88,-72,48,
44,2022-07-23-18:04:45,-60,-85,100,100,-86,-80,100,100,100,100,100,-79,-71,100,100,-89,100,100,100,100,100,100,100,-86,-72,48,
45,2022-07-23-18:04:50,-60,-81,100,100,100,-78,100,100,100,100,100,-78,-69,100,100,-89,100,100,100,100,100,100,100,-86,-73,48,
46,2022-07-23-18:04:55,-61,-78,100,100,-85,-85,100,100,-95,100,100,-82,-66,100,100,-89,100,100,100,100,100,100,100,-87,-76,48,
47,2022-07-23-18:05:00,-72,-80,100,100,-87,-89,100,100,100,100,100,-75,-71,100,100,-81,100,100,100,100,100,100,100,-85,-82,48,
48,2022-07-23-18:05:05,-72,-80,100,100,100,-85,100,100,100,100,100,-81,-66,100,100,-85,100,100,100,100,100,100,100,-95,-76,48,
49,2022-07-23-18:05:10,-72,-85,100,100,-86,-85,100,100,100,100,100,-75,-66,-96,100,-81,100,100,100,100,100,100,100,-85,-76,48,
50,2022-07-23-18:05:15,-61,-85,100,100,-86,-77,100,100,100,100,100,-81,-71,100,100,-89,100,100,100,100,100,100,100,-87,-82,48,
51,2022-07-23-18:05:20,-61,-80,100,100,100,-77,100,100,100,100,100,-78,-71,100,100,-89,100,100,100,100,100,100,100,-85,-76,48,
52,2022-07-23-18:05:25,-61,-80,100,100,-87,-85,100,100,100,100,100,-78,-69,100,100,-81,100,100,100,100,100,100,100,-85,-82,48,
53,2022-07-23-18:05:30,-60,-73,100,100,100,-75,100,100,100,100,100,-75,-69,100,100,-85,100,100,100,100,100,100,100,-88,-82,48,
54,2022-07-23-18:05:35,-61,-80,100,100,-87,-85,100,100,100,100,100,-75,-69,100,100,-84,100,100,100,100,100,100,100,-85,-82,48,
55,2022-07-23-18:05:40,-60,-73,100,100,-86,-85,100,100,100,100,100,-81,-70,-96,100,-85,100,100,100,100,100,100,100,-85,-76,48,
56,2022-07-23-18:05:45,-73,-80,100,100,100,-77,100,100,100,100,100,-79,-71,100,100,-81,100,100,100,100,100,100,100,-88,-82,48,
57,2022-07-23-18:05:50,-61,-85,100,100,-86,-77,100,100,100,100,100,-78,-69,100,100,-85,100,100,100,100,100,100,100,-88,-76,48,
58,2022-07-23-18:05:55,-61,-85,100,100,-87,-77,100,100,100,100,100,-78,-69,100,100,-85,100,100,100,100,100,100,100,-95,-76,48,
59,2022-07-23-18:06:00,-60,-83,100,100,-92,-77,100,100,100,100,100,-79,-71,-91,100,-79,100,100,100,100,100,100,100,-89,-76,48,
