index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
40,2022-07-23-16:14:04,-90,-70,100,100,-74,-74,100,100,100,100,100,-89,-79,100,100,-62,100,100,100,100,-84,100,100,-88,-82,41
41,2022-07-23-16:14:09,-91,-79,100,100,-83,-74,100,100,-96,100,100,-83,-74,100,100,-62,100,100,100,100,-84,100,100,-81,-56,41
42,2022-07-23-16:14:14,-79,-71,100,100,-79,-85,100,100,100,100,100,-77,-76,100,100,-64,100,100,100,100,100,100,100,-87,-59,41
43,2022-07-23-16:14:19,-90,-71,100,100,-82,-85,100,100,100,100,100,-77,-78,100,100,-55,100,100,100,100,-84,100,100,-88,-59,41
44,2022-07-23-16:14:24,-79,-71,100,100,-83,-85,100,100,100,100,100,-89,-76,100,100,-64,100,100,100,100,-98,100,100,-81,-59,41
45,2022-07-23-16:14:29,-79,-71,100,100,-84,-79,100,100,100,100,100,-77,-82,100,100,-65,100,100,100,100,-88,100,100,-88,-62,41
46,2022-07-23-16:14:34,-90,-79,100,100,-74,-85,100,100,100,100,100,-77,-79,100,100,-55,100,100,100,100,-94,100,100,-88,-59,41
47,2022-07-23-16:14:39,-90,-70,100,100,-74,-74,100,100,100,100,100,-88,-78,100,100,-64,100,100,100,100,-95,100,100,-81,-56,41
48,2022-07-23-16:14:44,-79,-71,100,100,-83,-74,100,100,100,100,100,-88,-76,100,100,-62,100,100,100,100,-96,100,100,-87,-59,41
49,2022-07-23-16:14:49,100,-70,100,100,-83,-73,100,100,100,100,100,-77,-78,100,100,-55,100,100,100,100,100,100,100,-87,-56,41
50,2022-07-23-16:14:54,-90,-71,100,100,-79,-74,100,100,100,100,100,-89,-95,100,100,-55,100,100,100,100,100,100,100,-87,-59,41
51,2022-07-23-16:14:59,-79,-70,100,100,-83,-85,100,100,-96,100,100,-77,-76,100,100,-64,100,100,100,100,100,100,100,-80,-56,41
52,2022-07-23-16:15:04,-79,-79,100,100,-79,-74,100,100,100,100,100,-77,-76,100,100,-64,100,100,100,100,-82,100,100,-86,-59,41
53,2022-07-23-16:15:09,-90,-70,100,100,-83,-72,100,100,100,100,100,-83,-76,100,100,-55,100,100,100,100,100,100,100,-88,-56,41
54,2022-07-23-16:15:14,-91,-70,100,100,-79,-74,100,100,100,100,100,-83,-78,100,100,-62,100,100,100,100,-84,100,100,-87,-56,41
55,2022-07-23-16:15:19,-90,-71,100,100,-83,-73,100,100,100,100,100,-83,-78,100,100,-62,100,100,100,100,100,100,100,-88,-59,41
56,2022-07-23-16:15:24,-90,-79,100,100,-79,-85,100,100,100,100,100,-77,-75,100,100,-55,100,100,100,100,100,100,100,-88,-82,41
57,2022-07-23-16:15:29,-79,-70,100,100,-79,-72,100,100,100,100,100,-77,-78,100,100,-64,100,100,100,100,100,100,100,-81,-56,41
58,2022-07-23-16:15:34,-79,-79,100,100,-83,-85,100,100,100,100,100,-83,-76,100,100,-56,100,100,100,100,100,100,100,-80,100,41
59,2022-07-23-16:15:39,-90,-70,100,100,-79,-85,100,100,100,100,100,-83,-78,100,100,100,100,100,100,100,-96,100,100,-87,-59,41
