index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
21,2022-07-23-18:20:24,-54,-86,100,100,100,-71,100,100,100,100,100,-73,-78,100,100,-81,100,100,100,100,100,100,100,-89,-72,49
22,2022-07-23-18:20:29,-53,-80,100,100,-87,-70,100,100,100,100,100,-73,-74,-93,100,-80,100,100,100,100,100,100,100,-83,-72,49
23,2022-07-23-18:20:34,-54,-80,100,100,-84,-71,100,100,100,100,100,-81,-74,100,100,-88,100,100,100,100,100,100,100,-89,-72,49
24,2022-07-23-18:20:39,-54,-83,100,100,-81,-72,100,100,100,100,100,-73,-72,100,100,-87,100,-96,100,100,100,100,100,-82,-70,49
25,2022-07-23-18:20:44,-54,-80,100,100,-82,-72,100,100,100,100,100,-73,-77,-85,100,-85,100,100,100,100,100,100,100,100,-72,49
26,2022-07-23-18:20:49,-53,-80,100,100,-81,-72,100,100,100,100,100,-73,-77,-96,100,-85,100,100,100,100,100,100,100,-85,-73,49
27,2022-07-23-18:20:54,-51,-80,100,100,-81,-72,100,100,100,100,100,-71,-77,-89,100,-84,100,100,100,100,100,100,100,100,-73,49
28,2022-07-23-18:20:59,-51,-80,100,100,-86,-72,100,100,100,100,100,-71,-77,-89,100,-85,100,100,100,100,100,100,100,-87,-73,49
29,2022-07-23-18:21:04,-54,-80,100,100,-86,-70,100,100,100,100,100,-72,-77,-89,100,-84,100,100,100,100,100,100,100,-85,-71,49
30,2022-07-23-18:21:09,-51,-77,100,100,-81,-70,100,100,100,100,100,-82,-77,-89,100,-84,100,100,100,100,100,100,100,-86,-71,49
31,2022-07-23-18:21:14,-53,-80,100,100,-81,-73,100,100,100,100,100,-73,-77,100,100,-85,100,100,100,100,100,100,100,-85,-73,49
32,2022-07-23-18:21:19,-53,-80,100,100,100,-72,100,100,100,100,100,-73,-77,-89,100,-85,100,100,100,100,100,100,100,-85,-73,49
33,2022-07-23-18:21:24,-51,-77,100,100,-81,-72,100,100,100,100,100,-82,100,-90,100,-85,100,100,100,100,100,100,100,100,-73,49
34,2022-07-23-18:21:29,-51,-86,100,100,-81,-77,100,100,100,100,100,-71,-82,100,100,-84,100,100,100,100,100,100,100,100,-73,49
35,2022-07-23-18:21:34,-53,-81,100,100,-81,-72,100,100,100,100,100,-81,-77,-94,100,-85,100,100,100,100,100,100,100,-85,-72,49
36,2022-07-23-18:21:39,-51,-77,100,100,-81,-72,100,100,-98,100,100,-82,-72,-89,100,-85,100,100,100,100,100,100,100,-86,-71,49
37,2022-07-23-18:21:44,-53,-80,100,100,100,-72,100,100,100,100,100,-82,-77,-90,100,-86,100,100,100,100,100,100,100,-87,-73,49
38,2022-07-23-18:21:49,-53,-80,100,100,-81,-70,100,100,100,100,100,-73,-77,-89,100,-84,100,100,100,100,100,100,100,-85,-71,49
39,2022-07-23-18:21:54,-53,-77,100,100,-81,-72,100,100,100,100,100,-71,-77,-97,100,-85,100,100,100,100,100,100,100,-86,-72,49
40,2022-07-23-18:21:59,-53,-80,100,100,-81,-70,100,100,100,100,100,-73,-74,-89,100,-85,100,100,100,100,100,100,100,-87,-72,49
41,2022-07-23-18:22:04,-53,-77,100,100,-81,-70,100,100,100,100,100,-73,-71,-89,100,-84,100,100,100,100,100,100,100,-85,-73,49
42,2022-07-23-18:22:09,-51,-80,100,100,-81,-72,100,100,100,100,100,-72,-74,-89,100,-85,100,100,100,100,100,100,100,-86,-72,49
43,2022-07-23-18:22:14,-53,100,100,100,-81,-70,100,100,100,100,100,-71,-71,100,100,-85,100,100,100,100,100,100,100,-85,-71,49
44,2022-07-23-18:22:19,-53,-77,100,100,-86,-72,100,100,100,100,100,-82,-77,-97,100,-85,100,100,100,100,100,100,100,-87,-71,49
45,2022-07-23-18:22:24,-51,-97,100,100,-81,-70,100,100,100,100,100,-82,-74,-89,100,-85,100,100,100,100,100,100,100,100,-72,49
46,2022-07-23-18:22:29,-53,-77,100,100,-86,-72,100,100,100,100,100,-73,-71,-90,100,-85,100,100,100,100,100,100,100,-86,-73,49
47,2022-07-23-18:22:34,-54,100,100,100,-81,-72,100,100,100,100,100,-81,-74,-89,100,-85,100,100,100,100,100,100,100,100,-71,49
48,2022-07-23-18:22:39,-54,-77,100,100,100,-72,100,100,100,100,100,-81,-74,-89,100,-85,100,100,100,100,100,100,100,-87,-71,49
49,2022-07-23-18:22:44,-54,-80,100,100,-86,-72,100,100,100,100,100,-73,-74,100,100,-85,100,100,100,100,100,100,100,-87,-71,49
50,2022-07-23-18:22:49,-51,-77,100,100,100,-70,100,100,100,100,100,-73,-74,-89,100,-84,100,100,100,100,100,100,100,-86,-72,49
51,2022-07-23-18:22:54,-51,-77,100,100,-86,-72,100,100,100,100,100,-73,-72,-90,100,-85,100,100,100,100,100,100,100,-87,-73,49
52,2022-07-23-18:22:59,-54,-77,100,100,-81,-72,100,100,100,100,100,-81,-77,-90,100,-84,100,100,100,100,100,100,100,-85,-71,49
53,2022-07-23-18:23:04,-53,-80,100,100,-81,-72,100,100,100,100,100,-73,-77,100,100,-84,100,100,100,100,100,100,100,-86,-73,49
54,2022-07-23-18:23:09,-53,-80,100,100,-81,-72,100,100,100,100,100,-73,-74,-97,100,-84,100,100,100,100,100,100,100,-87,-73,49
55,2022-07-23-18:23:14,-54,100,100,100,-84,-70,100,100,100,100,100,-72,-72,100,100,-80,100,100,100,100,100,100,100,-85,-73,49
56,2022-07-23-18:23:19,-51,-78,100,100,-80,-74,100,100,100,100,100,-73,-72,100,100,100,100,100,100,100,100,100,100,-88,-73,49
57,2022-07-23-18:23:24,-54,-93,100,100,100,-71,100,100,100,100,100,-73,-75,100,100,-84,100,100,100,100,100,100,100,-88,-72,49
58,2022-07-23-18:23:29,-54,-80,100,100,-99,-72,100,100,100,100,100,-71,-72,-90,100,-83,100,100,100,100,100,100,100,100,-71,49
59,2022-07-23-18:23:34,-54,-84,100,100,-84,-72,100,100,100,100,100,-71,100,100,100,-88,100,100,100,100,100,100,100,100,-76,49
