index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
20,2022-07-24-10:46:05,-82,-79,100,100,-80,-70,100,100,100,100,100,-87,-81,-92,100,-63,100,100,100,100,100,100,100,-93,-49,39
21,2022-07-24-10:46:10,-78,-79,100,100,-82,-71,100,100,-96,100,100,100,-80,100,100,-77,100,100,100,100,100,100,100,-89,-55,39
22,2022-07-24-10:46:15,-83,-77,100,100,-80,-71,100,100,-97,100,100,100,-75,-93,100,-77,100,100,100,100,100,100,100,-85,-48,39
23,2022-07-24-10:46:20,-79,-79,100,100,-80,-76,100,100,100,100,100,-89,-82,100,100,-72,100,100,100,100,100,100,100,-85,-49,39
24,2022-07-24-10:46:25,-78,-82,100,100,-82,-71,100,100,100,100,100,-87,-78,100,100,-63,100,100,100,100,100,100,100,-89,-55,39
25,2022-07-24-10:46:30,-78,-78,100,100,-81,-69,100,100,100,100,100,-88,-78,100,100,-71,100,100,100,100,-85,100,100,-89,-48,39
26,2022-07-24-10:46:35,-84,-79,100,100,-80,-69,100,100,-95,100,100,-89,-84,100,100,-77,100,100,100,100,100,100,100,-85,-49,39
27,2022-07-24-10:46:40,-79,-81,100,100,-82,-76,100,100,100,100,100,-85,-78,-93,100,-72,100,100,100,100,100,100,100,-89,-49,39
28,2022-07-24-10:46:45,-84,-77,100,100,-83,-70,100,100,100,100,100,-86,-75,100,100,-63,100,100,100,100,100,100,100,-89,-47,39
29,2022-07-24-10:46:50,-79,-78,100,100,-81,-70,100,100,-95,100,100,-86,-82,-91,100,-75,100,100,100,100,-88,100,100,-83,-49,39
30,2022-07-24-10:46:55,-81,-81,100,100,-80,-74,100,100,-95,100,100,-87,-80,100,100,-72,100,100,100,100,100,100,100,-89,-49,39
31,2022-07-24-10:47:00,-86,-77,100,100,-80,-71,100,100,100,100,100,-87,-78,100,100,-63,100,100,100,100,100,100,100,-88,-55,39
32,2022-07-24-10:47:05,-77,-79,100,100,-80,-71,100,100,100,100,100,100,-80,-92,100,-77,100,100,100,100,-88,100,100,-84,-47,39
33,2022-07-24-10:47:10,-80,-79,100,100,-80,-76,100,100,100,100,100,-90,-80,100,100,-72,100,100,100,100,-84,100,100,-85,-49,39
34,2022-07-24-10:47:15,-84,-81,100,100,-82,-71,100,100,100,100,100,-87,-81,-99,100,-63,100,100,100,100,100,100,100,-89,-49,39
35,2022-07-24-10:47:20,-76,-77,100,100,-80,-71,100,100,100,100,100,-87,-75,-93,100,-63,100,100,100,100,100,100,100,-89,-48,39
36,2022-07-24-10:47:25,-80,-78,100,100,-82,-76,100,100,100,100,100,-86,-81,-92,100,-72,100,100,100,100,-85,100,100,-85,-49,39
37,2022-07-24-10:47:30,-83,-79,100,100,-80,-71,100,100,100,100,100,-87,-81,100,100,-63,100,100,100,100,100,100,100,-89,-55,39
38,2022-07-24-10:47:35,-76,-81,100,100,-82,-69,100,100,100,100,100,-89,-78,100,100,-76,100,100,100,100,100,100,100,-89,-55,39
39,2022-07-24-10:47:40,-80,-82,100,100,-80,-76,100,100,100,100,100,-89,-75,100,100,-76,100,100,100,100,100,100,100,-84,-49,39
40,2022-07-24-10:47:45,-80,-79,100,100,-80,-76,100,100,-96,100,100,-87,-75,100,100,-72,100,100,100,100,100,100,100,-89,-55,39
41,2022-07-24-10:47:50,-83,-82,100,100,-82,-69,100,100,100,100,100,-87,-81,-92,100,-63,100,100,100,100,100,100,100,-92,-55,39
42,2022-07-24-10:47:55,-76,-78,100,100,-80,-69,100,100,-96,100,100,100,-75,-93,100,-76,100,100,100,100,100,100,100,100,-49,39
43,2022-07-24-10:48:00,-80,-79,100,100,-80,-76,100,100,-96,100,100,-90,-81,-93,100,-72,100,100,100,100,-85,100,100,-92,-49,39
44,2022-07-24-10:48:05,-80,-79,100,100,-82,-70,100,100,100,100,100,-87,-78,-93,100,-63,100,100,100,100,100,100,100,-92,-55,39
45,2022-07-24-10:48:10,-76,-81,100,100,-80,-69,100,100,100,100,100,-90,-75,100,100,-76,100,100,100,100,-85,100,100,-85,-48,39
46,2022-07-24-10:48:15,-84,-77,100,100,-80,-71,100,100,100,100,100,-86,-78,100,100,-66,100,100,100,100,-87,100,100,-85,-48,39
47,2022-07-24-10:48:20,-76,-81,100,100,-80,-69,100,100,100,100,100,-87,-75,-92,100,-76,100,100,100,100,100,100,100,-92,-55,39
48,2022-07-24-10:48:25,-76,-79,100,100,-82,-69,100,100,100,100,100,-86,-81,100,100,-63,100,100,100,100,-88,100,100,-89,-49,39
49,2022-07-24-10:48:30,-80,-79,100,100,-82,-76,100,100,100,100,100,-87,-78,-97,100,-72,100,100,100,100,-86,100,100,-85,-55,39
50,2022-07-24-10:48:35,-76,-81,100,100,-80,-76,100,100,100,100,100,-87,-81,100,100,-72,100,100,100,100,-85,100,100,-93,-47,39
51,2022-07-24-10:48:40,-76,-79,100,100,-80,-76,100,100,100,100,100,-87,-79,-92,100,-72,100,100,100,100,100,100,100,-85,-47,39
52,2022-07-24-10:48:45,-76,-77,100,100,-80,-76,100,100,100,100,100,-86,-78,-98,100,-63,100,100,100,100,100,100,100,-89,-55,39
53,2022-07-24-10:48:50,-80,-79,100,100,-80,-69,100,100,100,100,100,-87,-75,-93,100,-63,100,100,100,100,100,100,100,-89,-48,39
54,2022-07-24-10:48:55,-83,-81,100,100,-80,-71,100,100,100,100,100,-89,-75,-93,100,-76,100,100,100,100,100,100,100,-85,-49,39
55,2022-07-24-10:49:00,-76,-81,100,100,-82,-69,100,100,100,100,100,-86,-75,-93,100,-72,100,100,100,100,-87,100,100,-85,-47,39
56,2022-07-24-10:49:05,-76,-82,100,100,-80,-69,100,100,100,100,100,-87,-75,-93,100,-72,100,100,100,100,100,100,100,-85,-47,39
57,2022-07-24-10:49:10,-76,-78,100,100,-88,-73,100,100,100,100,100,-89,-75,100,100,-77,100,100,100,100,100,100,100,-89,-51,39
58,2022-07-24-10:49:15,-76,-79,100,100,-80,-76,100,100,100,100,100,-86,-78,100,100,-72,100,100,100,100,100,100,100,-85,-47,39
59,2022-07-24-10:49:20,-84,-81,100,100,-82,-76,100,100,100,100,100,-97,-75,-92,100,-63,100,100,100,100,100,100,100,-89,-55,39
