index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification,-79.14
20,2022-07-23-16:51:16,-76,100,100,100,100,100,100,100,100,100,100,-68,100,100,100,-72,100,100,100,100,100,100,100,100,100,43,
21,2022-07-23-16:51:21,-75,-79,100,100,-94,-80,100,100,100,100,100,-65,-55,100,100,-72,100,100,100,100,100,100,100,-87,-74,43,
22,2022-07-23-16:51:26,-91,-79,100,100,-86,-85,100,100,100,100,100,-75,-68,100,100,-72,100,100,100,100,100,100,100,-83,-82,43,
23,2022-07-23-16:51:31,-75,-83,100,100,-92,-80,100,100,100,100,100,-65,-55,100,100,-65,100,100,100,100,100,100,100,-88,-76,43,
24,2022-07-23-16:51:36,-75,-84,100,100,-93,-80,100,100,100,100,100,-65,-55,100,100,-65,100,100,100,100,100,100,100,100,-76,43,
25,2022-07-23-16:51:41,-90,-83,100,100,-92,-86,100,100,100,100,100,-76,-68,100,100,-85,100,100,100,100,100,100,100,-91,-75,43,
26,2022-07-23-16:51:46,-76,-79,100,100,-92,-79,100,100,100,100,100,-70,-55,100,100,-72,100,100,100,100,100,100,100,-87,-74,43,
27,2022-07-23-16:51:51,-91,-86,100,100,-91,-85,100,100,100,100,100,-75,-68,100,100,-85,100,100,100,100,100,100,100,-91,-83,43,
28,2022-07-23-16:51:56,-90,-86,100,100,-92,-85,100,100,100,100,100,-75,-68,100,100,-85,100,100,100,100,100,100,100,-91,-83,43,
29,2022-07-23-16:52:01,-76,-79,100,100,-86,-79,100,100,100,100,100,-70,-60,100,100,100,100,100,100,100,-87,100,100,-83,-74,43,
30,2022-07-23-16:52:06,-75,-83,100,100,-91,-85,100,100,100,100,100,-75,-55,100,100,-65,100,100,100,100,100,100,100,-91,-83,43,
31,2022-07-23-16:52:11,-76,-79,100,100,100,-80,100,100,100,100,100,-65,-60,100,100,-72,100,100,100,100,100,100,100,-87,-74,43,
32,2022-07-23-16:52:16,-76,-79,100,100,-85,100,100,100,100,100,100,-70,-60,100,100,-72,100,100,100,100,-88,100,100,-83,-74,43,
33,2022-07-23-16:52:21,-75,-82,100,100,-91,-80,100,100,100,100,100,-65,-55,100,100,-65,100,100,100,100,100,100,100,-87,-76,43,
34,2022-07-23-16:52:26,-76,-77,100,100,100,-80,100,100,100,100,100,-70,-60,100,100,-72,100,100,100,100,100,100,100,-84,-74,43,
35,2022-07-23-16:52:31,-76,-83,100,100,-91,-81,100,100,100,100,100,-75,-54,100,100,-65,100,100,100,100,100,100,100,-87,-83,43,
36,2022-07-23-16:52:36,-75,-82,100,100,-92,-80,100,100,100,100,100,-65,-55,100,100,-65,100,100,100,100,100,100,100,-87,-76,43,
37,2022-07-23-16:52:41,-91,-86,100,100,-91,-85,100,100,100,100,100,-75,-68,100,100,100,100,100,100,100,100,100,100,-91,-84,43,
38,2022-07-23-16:52:46,-75,-83,100,100,-92,-80,100,100,100,100,100,-65,-55,100,100,-65,100,100,100,100,100,100,100,-87,-75,43,
39,2022-07-23-16:52:51,-76,-82,100,100,-86,-85,100,100,100,100,100,-75,-60,100,100,-72,100,100,100,100,100,100,100,-83,-74,43,
40,2022-07-23-16:52:56,-91,-87,100,100,100,-85,100,100,100,100,100,-75,-68,100,100,100,100,100,100,100,100,100,100,-91,-83,43,
41,2022-07-23-16:53:01,-75,-78,100,100,-86,-79,100,100,100,100,100,-70,-60,100,100,-72,100,100,100,100,100,100,100,-83,-74,43,
42,2022-07-23-16:53:06,-91,-79,100,100,-91,-86,100,100,100,100,100,-75,-68,100,100,-85,100,100,100,100,100,100,100,-91,-83,43,
43,2022-07-23-16:53:11,-76,-82,100,100,100,-80,100,100,100,100,100,-65,-60,100,100,-66,100,100,100,100,100,100,100,-87,-76,43,
44,2022-07-23-16:53:16,-76,-79,100,100,-86,-79,100,100,100,100,100,-70,-60,100,100,-72,100,100,100,100,100,100,100,-83,-74,43,
45,2022-07-23-16:53:21,100,-81,100,100,100,100,100,100,100,100,100,-65,-55,100,100,-66,100,100,100,100,100,100,100,-89,-74,43,
46,2022-07-23-16:53:26,-77,-80,100,100,-90,-81,100,100,100,100,100,-70,-60,100,100,-70,100,100,100,100,-87,100,100,-87,-75,43,
47,2022-07-23-16:53:31,-94,-87,100,100,-91,-85,100,100,100,100,100,-76,-69,100,100,-85,100,100,100,100,100,100,100,-90,-82,43,
48,2022-07-23-16:53:36,-73,-82,100,100,-94,-82,100,100,100,100,100,-66,-54,100,100,-65,100,100,100,100,100,100,100,-89,-74,43,
49,2022-07-23-16:53:41,100,100,100,100,-91,100,100,100,100,100,100,-76,-68,100,100,-91,100,100,100,100,100,100,100,100,-84,43,
50,2022-07-23-16:53:46,-73,-81,100,100,-96,-80,100,100,100,100,100,-65,-56,100,100,-67,100,100,100,100,100,100,100,-91,-76,43,
51,2022-07-23-16:53:51,-76,-79,100,100,-86,-79,100,100,100,100,100,-70,-60,100,100,-71,100,100,100,100,100,100,100,-84,-76,43,
52,2022-07-23-16:53:56,-92,-86,100,100,-92,-86,100,100,100,100,100,-75,-68,100,100,-71,100,100,100,100,100,100,100,-90,-84,43,
53,2022-07-23-16:54:01,-76,-80,100,100,-85,100,100,100,100,100,100,-70,100,100,100,-72,100,100,100,100,-88,100,100,100,100,43,
54,2022-07-23-16:54:06,-92,-86,100,100,-85,-85,100,100,100,100,100,-75,-68,100,100,-72,100,100,100,100,100,100,100,-90,-83,43,
55,2022-07-23-16:54:11,-75,-82,100,100,100,-80,100,100,100,100,100,-64,-55,100,100,-65,100,100,100,100,100,100,100,-88,-83,43,
56,2022-07-23-16:54:16,-75,-78,100,100,-85,-79,100,100,100,100,100,-70,-60,100,100,-65,100,100,100,100,-89,100,100,-83,-74,43,
57,2022-07-23-16:54:21,-75,-82,100,100,-85,100,100,100,100,100,100,-65,-60,100,100,-72,100,100,100,100,100,100,100,100,-76,43,
58,2022-07-23-16:54:26,100,-78,100,100,100,-80,100,100,100,100,100,-70,-54,100,100,-65,100,100,100,100,100,100,100,100,-74,43,
59,2022-07-23-16:54:31,-73,-86,100,100,-92,-86,100,100,100,100,100,-75,-66,100,100,-72,100,100,100,100,100,100,100,-90,-84,43,
